smiles,logP,penalized_logP,qed,3pbl_docking,SA,exact_mol_wt,fp_density_morgan_1,fp_density_morgan_2,fp_density_morgan_3,heavy_atom_mol_wt,max_abs_partial_charge,max_partial_charge,min_abs_partial_charge,min_partial_charge,mol_weight,num_radical_electrons,num_valence_electons
CCOc1ccc(C(=O)/C=C/Nc2cc(C)cc(C)c2)cc1,4.510640000000003,2.7763463286861247,0.6291476873352404,-8.3,2.072776210784772,295.15722891200005,1.0909090909090908,1.7272727272727273,2.3181818181818183,274.214,0.4938893319740409,0.1867824876678939,0.1867824876678939,-0.4938893319740409,295.382,0,114
CCNc1cc(C[NH+]2CCC(CC)CC2)ccc1[N+](=O)[O-],2.2315,-0.7423532186691071,0.6242115125186337,-7.3,3.682476736468675,292.20195349209,1.3333333333333333,2.0476190476190474,2.619047619047619,266.19499999999994,0.379760735176815,0.2918382823566378,0.2918382823566378,-0.379760735176815,292.403,0,116
COc1ccccc1C(=O)Nc1ccc(OC(F)F)c(F)c1,3.6880000000000015,2.537759926166621,0.9158965493519686,-8.3,1.7929205829118509,311.076927904,1.1363636363636365,1.8636363636363635,2.5,299.163,0.4959242396233105,0.3871313559090335,0.3871313559090335,-0.4959242396233105,311.259,0,116
COc1ccc(Nc2ccccc2NC(=O)c2cc(OC)cc(OC)c2)cc1,4.708300000000003,3.1953200269319924,0.6232092932575736,-6.8,1.8381856215857404,378.157957184,0.7142857142857143,1.2857142857142858,1.8571428571428568,356.2520000000002,0.4967658884728583,0.2554937888369877,0.2554937888369877,-0.4967658884728583,378.4280000000001,0,144
Cc1nn(CC(=O)c2cccn2C)c(C)c1[N+](=O)[O-],1.62954,0.2169048320115421,0.4760068702384542,-6.0,2.5313837851534764,262.106590308,1.4736842105263157,2.1578947368421053,2.631578947368421,248.15699999999995,0.3481240731267098,0.3122566682231354,0.3122566682231354,-0.3481240731267098,262.269,0,100
Cc1cnn(Cc2nc(Cc3ccccc3C)no2)c1,2.5220400000000005,1.0885577916353952,0.7292565187113734,-7.6,2.3235542569299,268.132411132,1.2,2.05,2.8,252.19199999999995,0.3372705762252267,0.2478800197418973,0.2478800197418973,-0.3372705762252267,268.32,0,102
C=CCOc1ccc(C(=O)C2=C([O-])C(=O)N(c3cc(C)on3)[C@H]2c2ccccc2F)cc1,3.272120000000002,0.4496707975403745,0.4192304520838439,-6.8,3.2935063517768324,433.12052347591,1.28125,2.0,2.625,415.2710000000002,0.8684172125721386,0.2452236745002462,0.2452236745002462,-0.8684172125721386,433.4150000000001,0,162
CCc1nnc(N2C(=O)c3oc4ccc(Cl)cc4c(=O)c3[C@@H]2c2ccc(F)cc2)s1,4.749200000000003,1.9000031844041367,0.4582815719436952,-5.7,2.9430786421190884,441.035018176,1.1666666666666667,1.933333333333333,2.6333333333333333,428.76700000000017,0.4502247726528806,0.2967326307667005,0.2967326307667005,-0.4502247726528806,441.87100000000015,0,150
CC[C@H](C)N(C)[C@@H](C[NH3+])c1ccco1,1.2929000000000004,-1.7855546778093954,0.7727673639847086,-4.9,4.006639974818148,197.16483971209,1.5714285714285714,2.2857142857142856,2.7142857142857144,176.134,0.467440705441518,0.1261779019265559,0.1261779019265559,-0.467440705441518,197.302,0,80
O=C(CO)Nc1cccc([N-]S(=O)(=O)c2ccccc2Cl)c1,2.664900000000001,0.3686449323640395,0.8745333771764553,-8.0,3.007577833857627,339.02117912391003,1.181818181818182,1.9090909090909087,2.590909090909091,327.684,0.5725968247957338,0.2495759336312086,0.2495759336312086,-0.5725968247957338,339.78,0,116
Cc1ccc(C)c(N2C[C@@](O)(c3ccc(F)cc3)[N+]3=C2SCCC3)c1,3.613240000000002,0.7062856454611981,0.8319122529051487,-6.9,3.277950840140421,357.14313896409,1.16,1.92,2.68,335.29800000000006,0.3463004163475925,0.3161110094842954,0.3161110094842954,-0.3463004163475925,357.47400000000016,0,130
Cc1ccc(/N=C2/C=C([O-])[C@@H](NO)c3ccccc32)cc1,2.3935200000000005,-0.3709906287316464,0.8293992793916876,-8.0,3.4668713067361434,279.11390129991,1.0952380952380951,1.809523809523809,2.523809523809524,264.199,0.8740533980769813,0.0703696382154241,0.0703696382154241,-0.8740533980769813,279.319,0,106
Cc1ccc(-c2ncco2)cc1NCc1ccccc1OCC(=O)N(C)C,3.729120000000002,1.9248040280366043,0.6909506672016543,-8.1,2.328439248551309,365.173941596,1.2222222222222223,2.037037037037037,2.7777777777777777,342.2490000000001,0.4834181826788721,0.259486946801116,0.259486946801116,-0.4834181826788721,365.4330000000002,0,140
Cc1[nH]c2ccccc2c1/C=C1\C(=O)N(c2ccccc2)C(=O)N=C1O,3.9830200000000016,1.815691477075447,0.6888441338683224,-7.2,2.567338221272392,345.11134134,1.0384615384615383,1.7307692307692308,2.5,330.23800000000006,0.4925875136471683,0.3579767684470497,0.3579767684470497,-0.4925875136471683,345.35800000000006,0,128
CC[C@H](NC(=O)NC[C@@H](C)c1ccc(F)cc1F)c1c(C)nn(C)c1C,3.8691400000000034,0.84768234445155,0.8174467109841607,-8.0,3.308937820174401,364.207467892,1.3076923076923077,2.0,2.5384615384615383,338.2320000000001,0.3375454543147095,0.3147957404077924,0.3147957404077924,-0.3375454543147095,364.4400000000001,0,142
COc1ccc(N2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc1,1.81094,0.9241228569769098,0.8361673567575783,-7.7,2.046755421670845,351.125277152,1.0833333333333333,1.7083333333333333,2.208333333333333,330.2600000000001,0.4967658898690628,0.2480963182197072,0.2480963182197072,-0.4967658898690628,351.42800000000017,0,130
C[C@H]1CCN(C(=O)Nc2ccc(O[C@@H]3CCOC3)cc2)[C@H](C)C1,3.5066000000000024,0.733249404770743,0.9276736560816988,-8.8,3.1933557050223405,318.194342692,1.2608695652173914,2.0434782608695654,2.6956521739130435,292.20900000000006,0.4879381275855574,0.3215809649286538,0.3215809649286538,-0.4879381275855574,318.41700000000003,0,126
CC(C)[C@@H](CNC(=O)Nc1cnc2ccccc2c1)N1CCOCC1,2.7131000000000016,0.774367807587667,0.8767165157149407,-8.6,2.697023537865233,342.205576072,1.28,2.04,2.8,316.23500000000007,0.3787922966669365,0.3188377113337958,0.3188377113337958,-0.3787922966669365,342.4430000000002,0,134
C[NH+](CCS(C)(=O)=O)[C@H]1CCC[C@@H]1O,-1.540899999999997,-4.97579206963375,0.6059269784695176,-4.7,5.019253879298008,222.11584092009,1.4285714285714286,2.071428571428572,2.5,202.17,0.3869347680724013,0.1524578176515046,0.1524578176515046,-0.3869347680724013,222.33,0,84
Cc1nc2cc(NC(=O)C(=O)N3CCCC3)ccc2o1,1.69712,0.6697561919101025,0.8022885377431225,-8.0,2.1927797630027737,273.11134134,1.3,2.05,2.8,258.172,0.4410115154485127,0.3134049701241614,0.3134049701241614,-0.4410115154485127,273.292,0,104
CC(=O)N(c1ccc(F)cc1)c1nc(/C=C/C(=O)c2ccc(F)cc2)cs1,5.002000000000002,2.767098033193552,0.4593441583947333,-9.3,2.36658871487446,384.074405128,1.0,1.5925925925925926,2.185185185185185,370.2950000000001,0.2892898654142461,0.2297394900548412,0.2297394900548412,-0.2892898654142461,384.407,0,136
C[C@@H](Nc1ccc(C#N)c(C(F)(F)F)c1)c1ccoc1,4.343180000000003,1.561824513350024,0.9091827755623728,-7.6,2.988919845331776,280.082347632,1.3,2.05,2.6,269.16099999999994,0.4722552531354116,0.417260881642672,0.417260881642672,-0.4722552531354116,280.249,0,104
CN[C@]1(C(=O)OC)CC[C@@H](N2CCC[NH+]3CCC[C@@H]3C2)C1,-0.5768999999999973,-8.092480359485545,0.6844740797101946,-7.0,5.278437472589733,296.23325362009,1.3333333333333333,2.142857142857143,2.9047619047619047,266.19499999999994,0.4676364222449663,0.3256082804346168,0.3256082804346168,-0.4676364222449663,296.435,0,120
C[NH2+]CC[C@H]1CCCCN1c1nc2ccc(C)cn2n1,0.9799199999999996,-1.8612154960920888,0.9039924628265654,-7.2,3.887554675329364,274.20262218809,1.35,2.25,3.1,250.2,0.348624619747146,0.2454288974422846,0.2454288974422846,-0.348624619747146,274.392,0,108
Cc1ccc(-n2c(S[C@H](C)C(=O)NC3CCCCC3)nnc2N2CCCCC2)cc1,4.495520000000004,1.9959563894434724,0.6881053674642647,-7.4,2.715290631509008,427.2405816760001,1.0333333333333334,1.7,2.4,394.35400000000016,0.3524090143554118,0.2330352718102571,0.2330352718102571,-0.3524090143554118,427.61800000000034,0,162
O=C(NCCc1ccncc1)c1cc2cccnn2n1,1.0967999999999998,-0.1993824993546439,0.7679072064843839,-7.9,2.56863235340969,267.112010036,1.2,2.05,2.85,254.188,0.3503075387634931,0.2713933810371505,0.2713933810371505,-0.3503075387634931,267.29200000000003,0,100
CCOC(=O)[C@@H](CN=[N+]=[N-])Nc1ccc(F)cc1,2.4796000000000005,0.3491247090015016,0.3648882210467508,-6.2,2.915978804603581,252.102253876,1.5555555555555556,2.2222222222222223,2.7777777777777777,239.14499999999995,0.4644607525648025,0.3281780858045853,0.3281780858045853,-0.4644607525648025,252.249,0,96
Cc1cc(N2CCN(C(=O)NCC[NH+](C(C)C)C(C)C)CC2)nc(C(C)C)[nH+]1,0.8608200000000026,-2.167286568922428,0.7233156441732974,-8.1,4.073657544662662,392.32526274018,1.1428571428571428,1.75,2.2857142857142856,352.2720000000001,0.332328475347232,0.3172267973679094,0.3172267973679094,-0.332328475347232,392.5920000000002,0,158
CC(=O)N[C@@H](C)C(=O)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,2.0139,0.5025148936232233,0.8449455992857611,-6.8,2.516805140658221,393.205241724,0.7586206896551724,1.1724137931034482,1.5862068965517242,366.2710000000002,0.3448273940289832,0.2444814519764527,0.2444814519764527,-0.3448273940289832,393.4870000000001,0,152
O=Cc1ccc(Sc2nnc(-c3ccccc3)o2)c([N+](=O)[O-])c1,3.608500000000001,1.832676556292036,0.400718483138021,-8.2,2.3350985142325733,327.03137676800003,1.1304347826086956,1.9130434782608696,2.608695652173913,318.249,0.410983530192333,0.2836186779832159,0.2836186779832159,-0.410983530192333,327.3210000000001,0,114
O=C(Nc1ccccc1)C1CCN(C(=O)c2ccc(-c3nc4ccccc4s3)o2)CC1,5.047200000000004,3.0457703232693003,0.4907671198605239,-8.7,2.160324836315837,431.130362532,0.967741935483871,1.7096774193548387,2.4838709677419355,410.34900000000016,0.4483970453614482,0.289082426278484,0.289082426278484,-0.4483970453614482,431.51700000000017,0,156
COC(=O)[C@]1(F)CCN(C(=O)c2ccc(OCCC(C)C)cc2)C1,2.838700000000001,0.6892398321105984,0.7491917278426837,-7.5,2.841202308475811,337.168936468,1.2916666666666667,1.9583333333333333,2.5416666666666665,313.19900000000007,0.4935903836508909,0.3450773715860084,0.3450773715860084,-0.4935903836508909,337.3910000000001,0,132
CC[C@H](C)C[C@H](C)NC(=O)N(C)[C@@H]1CCN(CC(F)(F)F)C1=O,2.615700000000001,-0.5936924394435688,0.8099549135271451,-7.2,3.782103607120245,337.197711732,1.434782608695652,2.0434782608695654,2.565217391304348,311.178,0.4055209868700561,0.4055209868700561,0.3355177218485348,-0.3355177218485348,337.386,0,134
O=C(N[C@@H](CO)c1ccccc1F)c1cn(-c2ccc(F)cc2)nn1,2.0089,0.2866983756494136,0.7419759198950596,-8.6,2.6940156288728154,344.10848212800005,1.16,1.88,2.56,330.209,0.3938739879330314,0.2735462761600166,0.2735462761600166,-0.3938739879330314,344.321,0,128
O=C1NC2(CCN(C(=O)[C@@H]3CC(=O)N(C4CCCCC4)C3)CC2)Nc2ccccc21,2.341799999999999,-0.5257805342295423,0.7842034268222915,-10.7,3.5659459570702765,410.23179082,1.0,1.7333333333333334,2.5,380.2780000000002,0.3620098771755667,0.2546836608909739,0.2546836608909739,-0.3620098771755667,410.5180000000002,0,160
CCCC[C@H](NS(=O)(=O)c1cccc(Br)c1)C(=O)[O-],1.0361,-0.6514296124966408,0.7968590331346658,-6.4,2.9105710189687635,347.99106463990995,1.4736842105263157,2.1578947368421053,2.6842105263157894,334.10600000000005,0.5484072912547928,0.2407020500427173,0.2407020500427173,-0.5484072912547928,349.22600000000006,0,106
Cn1ncnc1CCNC(=O)N[C@@H](c1ccccc1)C(C)(C)C,2.4442000000000004,0.413936304329044,0.8899755246026143,-7.6,2.841275055431653,315.20591042,1.2608695652173914,1.9565217391304348,2.5217391304347827,290.221,0.3376972689654118,0.3148052385542532,0.3148052385542532,-0.3376972689654118,315.4210000000001,0,124
CC[C@H]1CCCCN1C(=O)[C@H](C)OC(=O)c1ccc2nc(C)c(C)nc2c1,3.5830400000000022,0.9977497895843348,0.7703722131906088,-8.0,3.0171092376037087,369.2052417240001,1.1851851851851851,1.8888888888888888,2.592592592592593,342.2490000000001,0.448955510159264,0.3384807198874994,0.3384807198874994,-0.448955510159264,369.46500000000015,0,144
CCC(=O)N1CCC(Cc2cc(NC3CCCC3)nc(C)[nH+]2)CC1,2.749720000000001,0.1081421959999888,0.9023476610570976,-8.2,3.274381298973296,331.24923803209003,1.2916666666666667,2.0,2.6666666666666665,300.23600000000005,0.3465109042394471,0.2954224775544433,0.2954224775544433,-0.3465109042394471,331.4840000000001,0,132
Cc1cc(NC(=O)C[NH+]2CCN([C@H](C)C(=O)c3c[nH]c4ccccc34)CC2)no1,0.874720000000001,-1.908851049149572,0.5377300428765804,-9.5,3.866059002635209,396.20301611209,1.3103448275862069,2.0689655172413794,2.793103448275862,370.2630000000002,0.3604324016141114,0.2802991342020574,0.2802991342020574,-0.3604324016141114,396.4710000000001,0,152
CC(C)[NH+]1CCN([C@H](C)C(=O)N2CCC[C@H](C(N)=O)C2)CC1,-1.292299999999996,-3.8080353271188256,0.6784487305416577,-6.8,4.189384325260136,311.24415265209,1.1363636363636365,1.7727272727272727,2.3181818181818183,280.20200000000006,0.369379322480889,0.2391690430573549,0.2391690430573549,-0.369379322480889,311.4500000000001,0,126
[NH3+][C@H](COc1ccccc1)[C@@H]1CCOC2(CCCC2)C1,2.4153,-1.1419217501573489,0.9176926104577542,-7.9,4.12297632721338,276.19580549209,1.25,2.0,2.75,250.19199999999995,0.4873932058091743,0.1399712264583564,0.1399712264583564,-0.4873932058091743,276.4,0,110
O=C(C[C@H]1CCS(=O)(=O)C1)NNC(=O)c1ccc(-c2ccccc2F)s1,2.140000000000001,0.1337048874996303,0.7747747977579199,-9.1,2.8980377237128394,396.061377244,1.1538461538461535,1.9230769230769231,2.6153846153846154,379.3290000000001,0.279262570220373,0.279262570220373,0.2732621047892765,-0.2732621047892765,396.4650000000001,0,138
C[C@@H](C[C@@H]1CCCC[NH2+]1)[NH2+][C@@H]1CCCCC[C@H]1C,1.4131000000000016,-7.04339768466,0.7115194294105067,-7.2,5.561542236729361,254.27110192818,1.0555555555555556,1.8333333333333333,2.611111111111111,220.19,0.3436248781693258,0.0915854505910058,0.0915854505910058,-0.3436248781693258,254.462,0,106
CN(CC(C)(CO)CO)c1cc[nH+]c2ccc(Cl)cc12,1.7343999999999995,-1.337675661597906,0.8831818481682888,-6.4,3.889900410776053,295.12078198009,1.25,1.95,2.6,275.63,0.3956470613933831,0.2124980991237298,0.2124980991237298,-0.3956470613933831,295.79,0,108
O=C(NNC(=S)Nc1ccccc1C(F)(F)F)C1[C@H]2CCCC[C@@H]12,3.459200000000002,0.7609702443857922,0.56049805785702,-9.1,3.31561322826272,357.112267856,1.0833333333333333,1.7083333333333333,2.333333333333333,339.2570000000001,0.4179030292764702,0.4179030292764702,0.3308421586799426,-0.3308421586799426,357.4010000000002,0,130
C[C@H](NC(=O)Cc1c[nH]c2ccccc12)c1ccc(Cl)s1,4.302700000000002,2.0368012034320024,0.739715094685174,-8.3,2.568932075966913,318.0593617800001,1.3333333333333333,2.142857142857143,2.9047619047619047,303.70899999999995,0.3608747926461839,0.22449859128878,0.22449859128878,-0.3608747926461839,318.829,0,108
Cc1ccc(C(=O)Nc2cccc(Cl)c2N2CCCC2)cc1Cl,5.154320000000003,3.4304860218769173,0.8306808603413632,-8.1,1.9016093587726488,348.079618556,1.0869565217391304,1.826086956521739,2.5217391304347827,331.1170000000001,0.368647719985234,0.2552710792339482,0.2552710792339482,-0.368647719985234,349.2610000000002,0,120
COc1ccc(Cl)cc1NC(=O)/C(C#N)=C\[C@H]1C=NN=C1c1ccc(C)cc1,4.150400000000003,1.0343247057567606,0.6120467196089688,-7.7,3.316928337101009,392.1040034640001,1.2857142857142858,2.0357142857142856,2.7142857142857144,375.71000000000015,0.4945774197010661,0.265618829413256,0.265618829413256,-0.4945774197010661,392.8460000000001,0,140
CCC[C@@H](O)CNC(=O)N[C@@H](C)c1cnn(C)c1,0.9413,-0.970920225373516,0.7066278242415454,-6.3,3.1220225636100336,254.174275944,1.6111111111111112,2.333333333333333,2.888888888888889,232.158,0.3912933434648337,0.3148561559207383,0.3148561559207383,-0.3912933434648337,254.33400000000003,0,102
CN(C[C@@H](O)C1CC1)C(=O)[C@@H](Sc1ccccc1)c1ccccc1,3.7493000000000025,1.1388616030135408,0.7798962908850348,-7.1,2.996141192877877,341.144949976,1.125,1.7083333333333333,2.2916666666666665,318.2920000000001,0.3909940866274414,0.2398950536124596,0.2398950536124596,-0.3909940866274414,341.47600000000006,0,126
CN(C(=O)CCCCC(=O)[O-])C1CC[NH+](C)CC1,-1.5677999999999963,-3.9865689330347625,0.5841541555546379,-5.9,4.177979947185008,256.178692628,1.2222222222222223,1.7777777777777777,2.333333333333333,232.154,0.5501718592531251,0.2220625440223035,0.2220625440223035,-0.5501718592531251,256.346,0,104
COC[C@H](N[C@@H](C)c1ccc(-n2cncn2)cc1Cl)c1ccccc1,3.959000000000003,1.1740030722374513,0.6958324642073029,-7.7,3.088909511942328,356.140388972,1.2,2.0,2.64,335.68900000000014,0.3827110159911391,0.1377002440410521,0.1377002440410521,-0.3827110159911391,356.857,0,130
CCOCC(=O)Nc1ccc(S(=O)(=O)/N=C(/C)[O-])cc1,0.1289999999999995,-0.8257943528892435,0.5930315051388161,-7.0,2.527938872314514,299.07071615991003,1.35,1.95,2.45,284.208,0.8613067277345539,0.2808929787754602,0.2808929787754602,-0.8613067277345539,299.32800000000003,0,110
Cc1ccc(NC(=O)NC[C@@H](O)CO)cc1Cl,1.12312,0.0604888665600644,0.6533631953097514,-6.8,2.3670669771746304,258.07712002,1.5294117647058822,2.235294117647059,2.823529411764706,243.585,0.3936146956155291,0.3188274092230037,0.3188274092230037,-0.3936146956155291,258.70500000000004,0,94
CO[C@@H]1C(=O)C(C(C)=O)=C(O)[C@]2(O)C(=O)c3c(cc4cccc(O)c4c3O)C[C@@H]12,1.3358999999999996,-1.857448805907725,0.5554422098465814,-8.2,4.091679939099588,398.100167536,1.206896551724138,1.896551724137931,2.5172413793103448,380.2230000000002,0.507807436148084,0.2061039409369492,0.2061039409369492,-0.507807436148084,398.3670000000001,0,150
CN1CCCc2cc(NC(=O)CCc3cccs3)ccc21,3.701800000000003,2.19190754939769,0.9334574814740864,-8.3,2.0896060416175413,300.12963426,1.380952380952381,2.2857142857142856,3.095238095238096,280.267,0.3743629475727355,0.2242340026035315,0.2242340026035315,-0.3743629475727355,300.427,0,110
CCOc1ccc(CNC(=O)N2CC[C@@H](C)C[C@H]2C)cc1OC,3.4239000000000024,1.1684224517328785,0.9041387731020522,-7.6,2.7820057410472128,320.209992756,1.3478260869565215,2.130434782608696,2.782608695652174,292.209,0.4928580848852973,0.3174048112201346,0.3174048112201346,-0.4928580848852973,320.43300000000005,0,128
CSc1ccccc1NC(=O)c1cn2c3c(cccc3c1=O)C[C@@H]2C,4.092800000000002,-15.768087089722329,0.7239036359265673,-8.3,2.7902288466409626,350.108898816,1.2,2.0,2.8,332.2990000000001,0.3430944553713856,0.2606865969892154,0.2606865969892154,-0.3430944553713856,350.4430000000001,0,126
CCCc1nc2c3cc(OC)c(OC)cc3n(Cc3ccc([N+](=O)[O-])cc3)c(=O)n2n1,2.970400000000001,1.17719122738741,0.3315464848925116,-6.0,2.5106373906050496,423.154268772,1.096774193548387,1.7741935483870968,2.3870967741935485,402.26100000000014,0.4928420804571785,0.3510531507587003,0.3510531507587003,-0.4928420804571785,423.42900000000014,0,160
CCC[C@@H](O)c1ccn(CC(=O)Nc2ccc(Cl)cc2)c1,3.6137000000000015,1.3913575983417534,0.8562559260886734,-7.5,2.706453601390642,306.113505528,1.3333333333333333,2.0476190476190474,2.7142857142857144,287.641,0.3883634831051507,0.2437871088700759,0.2437871088700759,-0.3883634831051507,306.793,0,112
Cc1ccccc1CN(C)C(=O)c1c(-c2c(F)cccc2Cl)noc1C,5.023140000000003,2.9171028376860404,0.6453570403967173,-7.4,2.253702566386739,372.104083716,1.1923076923076923,1.9230769230769231,2.6153846153846154,354.68300000000005,0.3602100666487383,0.2592930221645538,0.2592930221645538,-0.3602100666487383,372.82700000000006,0,134
CCc1nc2n(n1)CCC[C@@H]2NC(=O)CCCc1ccc2c(c1)CC(=O)N2,2.3091,-0.1450269693892246,0.8199103053811424,-9.3,3.229127257609452,367.20082504,1.4074074074074074,2.2962962962962963,3.1481481481481484,342.2530000000001,0.3460885430465586,0.2283831128592937,0.2283831128592937,-0.3460885430465586,367.4530000000001,0,142
O=C(Nc1nc(CC(=O)N2CCCCCC2)cs1)c1ccco1,2.9335000000000013,-1.884314216183106,0.933224667679721,-8.1,2.140992126590365,333.114712468,1.2608695652173914,2.0434782608695654,2.739130434782609,314.2610000000001,0.4591900272854454,0.292630538365425,0.292630538365425,-0.4591900272854454,333.41299999999995,0,122
C[C@@H]1CCN[C@H](C2CC2)C[NH+]1Cc1ccc(O)cc1,0.9375000000000002,-6.123543471815125,0.7572184617223149,-7.6,4.516908931517081,261.19613984009,1.2105263157894737,1.947368421052632,2.631578947368421,236.189,0.5079665821241826,0.1151024003729577,0.1151024003729577,-0.5079665821241826,261.38899999999995,0,104
O=C([O-])CC1(NS(=O)(=O)C[C@H]2CCCO2)CCC1,-0.8524999999999987,-2.934746565114251,0.6813386674852004,-6.5,3.716605467083959,276.09111725591,1.3888888888888888,2.111111111111111,2.555555555555556,258.18999999999994,0.550096644701984,0.2141716273071997,0.2141716273071997,-0.550096644701984,276.334,0,104
C=CC1CC[NH+](Cc2ccccc2OCCOC)CC1,1.6926999999999996,-1.0195743928603411,0.6048706660974486,-7.3,3.6001314452588105,276.19580549209,1.25,2.0,2.7,250.19199999999995,0.4906710725741024,0.1277551558636994,0.1277551558636994,-0.4906710725741024,276.40000000000003,0,110
O=C(Nc1ccc2oc(-c3ccccc3F)nc2c1)c1ccco1,4.479200000000002,2.7899405930576657,0.6036505265259121,-9.5,2.043124452341667,322.075370432,1.0833333333333333,1.9583333333333333,2.75,311.20700000000005,0.4591912789601322,0.290849820822911,0.290849820822911,-0.4591912789601322,322.295,0,118
O=C(c1cccc(O)c1)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,3.421800000000002,1.8757296740634288,0.8602625541766824,-7.8,2.190460258694431,385.08048906,1.1538461538461535,1.8461538461538465,2.423076923076923,370.653,0.5079407739411402,0.4174441793186133,0.4174441793186133,-0.5079407739411402,385.773,0,138
COC(=O)c1c(NC(=O)[C@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(=O)[O-])sc(C)c1C,1.66834,-2.3591709653375417,0.6492206761554385,-7.5,4.703983024733377,362.10676731991,1.16,1.76,2.28,342.26700000000005,0.5498147287375434,0.3406584028427176,0.3406584028427176,-0.5498147287375434,362.4270000000001,0,134
Cc1cc(C)n(-c2cncc(N3CCOC[C@@H]3CC(C)C)n2)n1,2.5304400000000005,-0.0152314002110594,0.8675867012119909,-7.2,3.249674086496743,315.20591042000007,1.2608695652173914,2.0434782608695654,2.739130434782609,290.221,0.3774765153489798,0.173779543613038,0.173779543613038,-0.3774765153489798,315.421,0,124
Cc1ccc(C(=O)N(C)Cc2ccsc2)n1C,2.6672200000000004,1.0683315526810415,0.8195005289218709,-6.1,2.4249660908421937,248.098334132,1.411764705882353,2.176470588235294,2.7058823529411766,232.223,0.3440143398132566,0.2700128012744052,0.2700128012744052,-0.3440143398132566,248.35100000000003,0,90
CC(C)N(CC(N)=O)C(=O)c1sc(-c2ccccc2)nc1-c1ccccc1,3.8130000000000015,2.120851250893577,0.7073858905419863,-5.8,2.213656123781341,379.1354479120001,1.0,1.5555555555555556,2.074074074074074,358.3170000000002,0.3681336507398614,0.2664505045271443,0.2664505045271443,-0.3681336507398614,379.48500000000007,0,138
O=C(Cn1c(=O)n(-c2ccccc2)c(=O)c2sccc21)Nc1ccc2c(c1)OCCO2,2.6238,1.1477513351831317,0.5321684794849438,-8.4,2.333400626679321,435.088891644,1.0,1.7741935483870968,2.5806451612903225,418.3250000000003,0.486144857063448,0.3361663184584921,0.3361663184584921,-0.486144857063448,435.4610000000002,0,156
N#C[C@@H]1C(=O)N=C2C(=C1c1ccccc1Cl)CCc1ccccc12,4.209080000000003,1.1111057436263605,0.7851182204410957,-7.3,3.2870127979863,332.07164071600005,1.0416666666666667,1.75,2.5,319.6860000000001,0.2706597649822215,0.2676585597791996,0.2676585597791996,-0.2706597649822215,332.7900000000001,0,116
O=S(=O)(NCc1ccccc1OC(F)F)c1ccc2ccccc2c1,3.9197000000000015,2.47832345190115,0.7221886876133891,-9.3,1.97743368471402,363.07407078,0.92,1.6,2.36,348.2650000000001,0.4344947737295024,0.3870423386756481,0.3870423386756481,-0.4344947737295024,363.3850000000001,0,130
CC[C@H](C)c1ccccc1O[C@H](C)C(=O)Nc1cccc(N)c1,4.188300000000002,1.8633453003350675,0.7861319051223897,-7.9,2.647090116047213,312.18377800800005,1.173913043478261,1.9130434782608696,2.608695652173913,288.221,0.4805956079364022,0.2646463367394879,0.2646463367394879,-0.4805956079364022,312.413,0,122
CC(C)[C@H]1CN(Cc2ccccc2C(F)(F)F)CCO1,3.5622000000000025,1.3332655665844315,0.8425237106435041,-7.7,2.724951733443664,287.14969892,1.3,2.0,2.65,267.165,0.4162233928757518,0.4162233928757518,0.3752917874190297,-0.3752917874190297,287.32500000000005,0,112
Cc1ccc(SCc2cn3c(C)cc(C)nc3n2)cc1,3.946860000000002,2.0399509894666124,0.6818453303066742,-8.0,2.359115795391437,283.114318544,1.05,1.8,2.55,266.26399999999995,0.2881129618991365,0.233926660478256,0.233926660478256,-0.2881129618991365,283.40000000000003,0,102
O=C(NCCC1=c2ccccc2=[NH+]C1)C1=CNN(c2ccc(F)cc2)[C@@H]1n1cccc1,0.1055000000000014,-2.848343706623337,0.5345244856990007,-9.8,4.2022875860179525,416.18811499609,1.096774193548387,1.870967741935484,2.677419354838709,393.29600000000016,0.3518110324378701,0.2523518390974282,0.2523518390974282,-0.3518110324378701,416.4800000000001,0,156
Cc1ccccc1[C@@H]1C[C@H]1C(=O)N(C)[C@@H]1CCCC[C@@H]1S(C)(=O)=O,2.912720000000001,-0.2598090981772149,0.8397236022894318,-8.2,3.676382180623107,349.171164724,1.1666666666666667,1.8333333333333333,2.5,322.28000000000003,0.3412119758444176,0.2258524260844081,0.2258524260844081,-0.3412119758444176,349.49600000000004,0,132
CCC(CC)NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,2.0382,0.7472247892743737,0.8727799905974364,-7.3,2.326717473713117,296.1194635,1.25,1.95,2.6,276.232,0.3258282453720444,0.2403258681569881,0.2403258681569881,-0.3258282453720444,296.392,0,110
CC[NH+](CC)Cc1ccccc1C/[NH+]=C(/N)N1CCOCC1,-1.6611999999999945,-3.951864345969133,0.4355044136813412,-8.0,4.094633247296647,306.24086442018,1.181818181818182,1.818181818181818,2.4545454545454546,276.214,0.3748616458114345,0.3433860256246365,0.3433860256246365,-0.3748616458114345,306.4540000000001,0,122
